x_position,y_position
2.7118972654577447e-10,1924058715.9485812
1.3439222800611606e-11,155788993.16487637
5.703312200835834e-10,73992508.67491424
2.685313986807486e-10,79625193.63473563
6.269317849443002e-10,560456552.2430089
9.722888452322195e-10,944711175.2250332
3.621867811127796e-10,746556147.6085202
4.248882685039365e-10,504078798.2382921
8.460134850892339e-10,1095646084.5269263
4.0087785183531433e-10,1692696474.743506
5.066357000723822e-10,1168440021.7501397
5.158628013929833e-10,218219959.51571658
5.826717078321958e-10,372593450.2821315
5.051753523947116e-10,1778186573.0347292
2.555109249836077e-10,922721484.4928277
8.299651218946608e-10,1703037049.1450095
5.99997323048585e-10,1619778583.4781282
5.405936446020821e-11,1645105155.22954
2.115813559750046e-11,546474718.7323899
3.9341111393169437e-10,729489789.5778375
3.841875527792093e-10,1609757364.2707026
7.054997420639415e-10,844309866.6031333
3.963436021519161e-10,1141020137.5444348
8.108706497345258e-10,632962148.7019452
1.513683233013964e-10,484375839.5599131
2.643169763343898e-10,1556469036.1717966
8.360242351475996e-10,151237289.7466674
7.028462371699493e-10,9115370.128347954
8.370810132879859e-10,653968670.9158123
4.700255135303609e-10,63857946.1175186
8.108889287690026e-10,1028834568.6646619
5.4130456988713996e-11,270194710.41814965
1.5656653370912577e-10,67688040.37802911
2.5941886788140713e-10,120950480.96313253
7.159714996996705e-10,621660216.7948707
9.376684193501511e-10,20404068.91308599
3.9221642605185307e-10,776647128.2888126
4.836182231330612e-10,285750206.7363206
9.205806369067094e-10,288887683.19914025
2.675549971670127e-10,962056546.9526736
7.128813158800025e-10,813537239.3059005
8.606926103510708e-10,731547801.0154731
8.371373620096362e-10,1631886191.8712337
4.916585802265544e-10,109630825.8114591
3.555688806052515e-11,275185963.96345705
6.198907327175628e-10,1761501803.903102
6.16658883998963e-10,864151298.454722
5.937524886246491e-10,385326409.61290294
9.604480463929296e-10,1460266133.8556104
6.033370895910211e-10,690611981.5672688
5.106708319401523e-10,492231317.069383
9.48676018661892e-10,1102188415.3571641
6.139866868526514e-10,943225945.1175414
2.8387633502152145e-10,1582116766.372565
6.794405281638097e-10,203196332.2900376
1.5972393457498302e-10,606389117.7093474
2.9205847435444545e-10,1170582759.489298
6.199509166386024e-10,15660661.344509162
3.6770300683354207e-10,1245720514.5795774
7.31210951102618e-10,1218698684.4529102
7.26899912786938e-11,1204081887.4963515
2.842138973137578e-10,206843917.1397731
3.4690954392994304e-11,1013150281.3594152
5.257803935938387e-10,652780826.3120279
1.3834486359672694e-10,747610856.4504019
4.9742951561577156e-11,1163164522.8467221
4.860085471714713e-10,771110112.7723234
2.0417307537787534e-10,53316493.285491034
8.634445664237009e-10,11480492.251725981
7.887454403177751e-10,39927033.57528393
4.803935310739977e-10,1096109680.1810808
4.896204288135809e-10,656809445.6207224
3.6218633593630923e-10,379622267.6258858
9.255825616159096e-10,915220625.7148222
2.66832987563748e-10,1661624424.5629847
5.955064529190511e-10,600647611.9814491
5.025612512975005e-10,1603472401.0009193
1.4922075911987766e-10,186403649.23430815
4.941171394474647e-10,1010061538.7801167
8.490517321468649e-10,647411944.0576677
8.513729318922984e-10,1496525003.7455919
4.659212431916902e-10,368743447.5490949
1.7908549699032396e-10,744093675.6410803
2.772097001136471e-10,1842092201.431229
3.758161089889023e-10,1028626198.0949395
3.278835244528958e-10,18306567.48246606
7.405943511565977e-10,901868324.7322237
3.996620484474731e-10,31422975.721479226
6.157662489333848e-10,1229257247.1400015
4.379356191275286e-11,1722258170.3005402
7.198103714148426e-10,386935593.0678035
7.306235790364272e-10,888161445.1258872
4.903214182084424e-10,485826059.3628473
4.927789966503162e-10,1249737273.167345
7.134855803976386e-10,237036012.7904629
5.857602186802199e-10,1020261920.7954785
7.304126746908302e-11,509822277.84807295
7.944537172236025e-10,268447124.2276371
5.274968918896842e-10,742270288.8359287
5.146709242875438e-10,635066810.7860048
6.18276428517291e-10,1640387907.9356058
9.340819781030615e-10,526647716.3119631
1.9889093614068178e-10,398539998.8507256
6.421937981751825e-10,750356390.6511337
8.314151886606486e-10,1519276596.6198368
2.629130345365014e-10,737111743.6288769
8.626520646385808e-10,609755374.8401685
6.363532405727462e-10,1011970290.8277016
8.347680309915529e-10,632333856.2638242
5.813765949307515e-11,1029605384.123882
8.271327960898626e-10,1494789953.9569566
1.966460190461923e-10,857431541.4207802
8.745066863039175e-11,655820866.1226008
9.539964362069936e-10,73436185.51685303
7.34785873093846e-10,88990549.78506315
9.446348773934218e-10,1897162732.1213348
1.4904642837281803e-10,120160157.98672484
8.376633685356426e-10,1559844315.3695416
1.6987301578065728e-10,1032868688.8916554
2.14040428701231e-11,163236827.63674483
7.375495720423217e-10,1510429942.1658742
9.81608252959112e-10,407797368.411477
4.917485513348011e-10,326841932.46677256
9.625047015217203e-10,1488729893.4875507
3.817783662333825e-10,394831447.0596816
1.7192010022219353e-10,65091037.16139485
4.96941102569304e-10,1093809988.158064
9.226758293147155e-10,369233907.12624425
4.0438884899297526e-10,105564195.21870318
1.8079263533361624e-10,410282561.5211609
9.315610168566223e-10,195562008.79060712
2.0354501428790085e-10,435212496.93505543
3.858550696894594e-10,559461613.3189247
1.4821744816056127e-10,118476480.08832666
5.946610741991431e-10,1437361718.7313902
4.284653083654853e-10,7396436.388261484
2.909927698107596e-10,1400662362.9396653
6.034442675427896e-10,1342701556.0983899
4.907805308319601e-10,1408663035.0275614
1.440881657354396e-10,949988103.2589477
8.477737538144196e-10,897073861.4927188
9.624300307956002e-10,90224934.47583057
2.7395688659274054e-10,922607034.1077769
5.368198752507881e-11,1510181038.132568
8.465678550715591e-10,1429225214.6049225
9.479947345018556e-10,1203790233.6663465
1.7661290374254026e-10,534104609.9595636
6.211967457358434e-10,1779980980.587908
8.23302876873333e-10,702745138.6575719
1.6775374408802358e-10,797127556.2483943
4.840671023891862e-10,1051117969.9481051
6.027807521002147e-10,86653362.967531
1.4294008541473646e-10,860439231.6883804
9.492993782806873e-10,1462767425.411354
7.232208440050876e-10,644319486.418265
7.178107842466065e-10,568353104.3700433
8.030079934595996e-10,135227344.0315772
4.991092791116665e-10,489684406.0900917
9.011856179276068e-11,434459227.286799
4.872776191748737e-10,955446269.3867004
3.353823670141676e-11,392667320.7290034
3.67163966872649e-10,977371312.427045
7.128697098887449e-10,445887267.1053988
1.9792795520735542e-11,180615409.10065198
6.11049476638087e-11,1861667999.4998174
9.306902973923007e-10,1543416329.6565049
7.198130495773727e-10,1678890522.4293363
5.043154619068132e-10,609024167.2251625
1.7001537527082968e-10,251315582.8095987
2.741423350478274e-10,102982473.49277
5.03406567944446e-10,444853597.52336204
7.476013488483937e-10,986231288.1961707
7.289129543895886e-10,1784699244.6839836
9.828162600598515e-10,62053850.61202072
7.004158255163818e-10,155381230.5562414
6.436915296471937e-10,655824151.9401903
9.231936941197781e-10,1329212547.4664574
3.971150653186171e-10,727557304.264984
1.8477177281160874e-10,1504704184.1312344
1.5016284389133195e-10,484524618.7836671
7.523306444480471e-11,333910390.7636944
9.790358434745916e-10,522209628.82381046
2.999505962148821e-10,496337265.940756
8.233085038045644e-10,716732792.4313704
9.466718087019876e-10,1554599038.3912077
9.32572526690111e-10,1498087737.6658049
5.435980659561204e-10,129320107.90857105
3.766249889111949e-10,1174733477.1015196
8.364208206405933e-11,944922275.0989053
2.5589854004968494e-10,871746069.3582336
2.7457751723717763e-10,774841170.7293216
3.989547499130842e-10,1588624757.941393
5.217069075873604e-10,607493554.2818912
2.729324425600378e-10,1585313610.2016757
6.129566269953102e-10,831074132.1726601
1.9821716561061687e-10,627334485.2493256
6.209202859929541e-10,111746138.95435235
5.033561735101551e-10,944074672.8416867
1.9605102829322796e-10,248342555.9452705
1.3114447331259472e-10,242455713.50228244
1.8312450914248447e-10,1070917590.3933793
9.475647534233042e-10,791367688.8275049
3.593055900480309e-10,605628239.2528393
1.4030600254445502e-10,586192514.7428907
4.9626463368466435e-11,1513799287.4273431
8.476652746192247e-10,1282813607.8294883
6.480495087866319e-10,247683358.00040984
7.521512315484595e-10,342629506.4941658
3.0657543427896405e-10,628311176.8069129
5.961109293873552e-10,1433780376.42306
5.910095630269917e-10,336765943.4585723
7.464790393918328e-10,684346883.1475447
8.555201249587783e-10,541768523.1192708
8.523665541429422e-10,1276356619.1064017
4.840073043389734e-10,223401082.38452402
2.7309395856608277e-10,1532914829.8925493
9.263349824221571e-10,251315156.54533085
9.253304750332632e-10,266693085.09477147
7.103043258928555e-11,612052493.1888306
5.07594097459159e-10,139734203.92642975
2.4902958473558058e-11,143054851.62480912
4.890838230173949e-10,841003862.689124
6.930725844651334e-10,599317386.9850034
9.614233768374955e-10,915291608.9478035
6.107922214122324e-10,1311322336.3533182
5.164724116217373e-10,1043933578.1827371
7.274615741500479e-10,987555825.1642646
2.8508941333434494e-10,1913343743.7574472
2.8725561881889675e-10,1571925604.0013177
2.915132698991956e-10,976758988.7345555
7.465889720394516e-10,1179418430.6414745
8.116130912068269e-10,565999161.1095595
5.947266808678856e-10,541758070.2453041
1.4506108931226514e-10,531960952.5121347
9.347828043643937e-10,1734014117.2866237
9.303013261257335e-10,951439380.0596406
3.9225035491246743e-10,140695689.44519293
3.988579029682904e-10,730391311.1964463
9.184042323476889e-10,840258638.3354503
3.0494927472323177e-10,276374343.93374956
6.152724463420693e-10,1866025445.9424815
6.918104485647844e-10,667158413.6197263
2.720959320121539e-10,255906666.2038145
2.595768261908097e-10,58002148.88187804
2.847057219843711e-10,44042048.20288271
2.5414247788486603e-10,1187371475.939214
8.13862394819562e-10,21788817.672380608
8.523161356440767e-11,658174215.4311515
5.621962586611995e-11,905846526.1751213
2.624090287035058e-10,474059666.1036016
2.954542931348562e-10,1232772035.9257736
3.2005970566332333e-10,218189045.1293191
2.434677183187617e-10,122996433.27548335
7.138944415737069e-10,669298625.7360297
7.529557699946704e-10,310556403.23123467
7.380224404346914e-10,1166546840.5376935
7.362871560168965e-10,1003043849.3687041
9.303678229166608e-10,1248235544.8211327
9.293389346475549e-10,1119285652.6060588
2.943072333318734e-10,1273912534.0114772
4.3337933223373897e-10,66033307.27895428
7.406174738213488e-10,1422248263.104175
6.938617064305775e-11,1045136344.7995651
9.318466824327392e-10,715096664.4656675
1.9300524193404534e-10,669170675.9347188
4.2514930008958676e-11,849116488.8046753
3.8797767131317156e-10,360044296.1766738
3.625854823168672e-10,551188853.565022
4.840403054533196e-10,1488531364.0057697
9.67501747460084e-10,1081945154.6018205
5.061523091248838e-10,771653182.3018897
2.7528547658877226e-10,904849455.8430486
7.17889061334385e-10,1493862412.341382
4.840040915092066e-10,1298797814.4570408
1.7653142545120405e-11,110969762.53857303
5.907441376117962e-10,1349095009.6604614
6.063008375649931e-10,1404757858.4090686
2.1359202284711556e-10,79087227.36419159
9.56668652133776e-10,911540094.6852682
8.461644527283075e-10,57659365.65699614
6.071638719504894e-10,1082119311.082473
8.191559603311885e-10,917623074.7398492
7.598453051170226e-10,456355389.72634965
5.025429253539598e-10,1852051723.945339
8.079590462712901e-10,1020206829.8455412
4.970567781301203e-10,1058333385.1340147
8.928068729857997e-11,337596279.7529832
5.4134476174732e-10,238766745.4642357
9.455579711187134e-10,893589120.0954621
4.870074229612585e-10,398162983.32520956
1.901401469241213e-10,268157706.33841547
3.826967557212531e-10,1909537708.173907
8.155894808251699e-10,1491021119.1728508
3.146458522731755e-11,916498528.1326191
6.041337292128108e-10,1684605231.0082207
6.37066093146006e-11,1428565949.4524024
5.037642995359139e-10,747993028.3568037
5.076289356471602e-10,1664681787.663083
8.284289474768802e-11,566553380.5162405
2.9624126577747725e-10,173768285.43417642
2.8816967061149205e-10,786335994.9143198
1.8080029433511748e-10,1319553188.0225604
2.743968453486496e-10,1599556035.3524227
7.55095983309877e-10,72280921.39404228
9.286159666045584e-10,476142266.7132271
8.196158187135882e-10,1417290573.972274
9.623724836628595e-10,1296895166.394621
8.254970611445925e-10,969197431.6723629
1.93683063740564e-11,358577879.9104755
7.933625796601211e-10,92006310.79598719
3.7518709519946707e-10,965784897.532295
8.17980441334043e-10,387326330.48949844
9.35077242928378e-10,1201292305.5665245
6.986246165956551e-10,114192935.44563235
7.445202434413781e-10,294844799.9117991
7.500075972953883e-10,275821254.08579737
1.5259523441934932e-10,1277147183.279376
7.210883525108237e-11,1090191707.969989
4.763348540845581e-10,59380767.60593258
7.326231993926879e-10,1572404874.2798524
2.883374124263697e-10,1429805959.8283112
9.546633601871732e-10,1079170403.3344848
8.36429644088146e-10,1910204144.7360294
4.164998030615692e-10,900166234.1328989
7.349030501104227e-10,1286426206.113591
4.977908996568564e-10,577275699.895072
7.500938969750383e-10,502738674.63459
6.217157120929251e-10,1767029443.92912
2.7036890620377795e-10,1256550544.8671415
5.09369846205601e-10,1676865983.435751
7.037165405722034e-11,619829847.9766732
9.331819617118382e-10,67025774.959639676
2.8202885479404637e-10,685521046.460741
9.397006427065612e-10,1890002614.474562
2.9589428618445337e-10,1372076843.3269885
9.685784385243063e-10,416823605.2265672
6.114813940904016e-10,1856445461.2168965
8.373314104163865e-10,365030656.10080403
4.212904107698407e-10,505559825.2266408
2.8418699715432317e-11,559451638.7061632
1.537431520958419e-10,1090184312.4381118
6.993235122178093e-10,1148449449.4930162
5.06460031312868e-10,679621455.5760295
9.788496548817128e-10,320345847.5904903
4.628667331889558e-11,1433203156.9309363
3.9486090733703906e-11,1157848102.688129
1.928805728570542e-10,83446840.69762741
1.3885798430142606e-10,862866353.3902489
3.154528672404864e-10,290905125.27205336
9.310397289954534e-10,370085432.60888445
1.6021803676166359e-10,410396259.88088584
3.495495034060216e-10,149876255.66223282
8.102632258688448e-10,965885311.4258362
4.0685772204828346e-10,547496303.2846677
3.978318823135684e-10,1738780464.531339
9.241338733372583e-10,780061262.9909639
4.787854040717224e-10,1313790787.7093058
2.6806974491681793e-10,1343574672.4608905
1.491350193421741e-10,1225372514.1961095
7.072286714638653e-10,188161989.43528327
1.4833494420442717e-10,338216000.065636
9.173368030820173e-10,141586208.45669833
1.2142924825184053e-10,107379667.75119288
3.9725567694034506e-10,414319383.5168199
7.333527969709557e-10,780877881.2893149
8.517443160181145e-10,1349108915.027251
1.8101970535186918e-10,240780996.67478555
1.5789777658653992e-10,1506914164.7209988
8.270686028853202e-10,32790385.080516677
9.87136470237657e-10,124715154.31765322
1.6055311473454737e-10,1871186244.5081007
6.054488562733907e-10,1765000829.6128702
8.166450021796172e-10,191984278.82796195
5.899612133076219e-10,894617609.2270745
5.854892232315091e-11,380322420.1921886
3.586095313591843e-10,219861246.80587712
3.2617610970733345e-11,866825126.6856008
3.8614523874388596e-10,1601248923.2342649
6.850602411792853e-10,265248873.51053292
9.705526885124235e-10,562704245.0790049
2.4641808698736513e-10,705339383.8138741
1.8384341739449428e-10,1336961840.572055
3.5717029498472863e-10,768177957.3916402
4.737270113198908e-10,776209390.6917659
6.048439528075735e-10,1403454621.6540542
5.924288989817187e-10,413030953.73619395
8.423131373177326e-10,977095810.9148592
3.755556954721432e-10,220739549.33077732
1.5929716340188384e-10,1441426848.9167964
1.8186792714211665e-10,9053470.418871611
4.0861470995674413e-10,523115414.53580093
3.547931149619963e-10,300322349.71111953
3.949508577810386e-10,1560383013.0302997
1.8293682060555283e-10,48581882.67245022
8.560602901214479e-10,52118926.988896415
6.150903567657766e-10,1094867191.3192196
6.2037998586226e-10,1139977321.4398348
4.043027174510128e-11,273860646.20274305
7.298190067127813e-10,1026554615.8486323
9.62283403021551e-10,280409372.5648566
4.775424609495789e-10,458200047.8487733
6.115423395328435e-11,1554008593.566438
6.678092923162596e-10,1947318.8996717015
8.178133186974884e-10,262472769.08678314
5.067239917858997e-10,583849823.5861824
1.8075889900042687e-10,877189141.9301764
6.382081907356192e-10,680834155.1447518
7.686957809233297e-11,1075863905.3663185
3.6263406763450245e-10,185935330.31165862
2.3445024039745557e-10,133142166.62286691
1.8466200166073344e-10,1027948197.9195056
9.771056976541158e-10,529862458.38991445
2.0186552670169645e-10,179724439.10038537
7.545669262729488e-10,329662833.89377344
3.773485274723175e-10,637198761.6463674
6.028507714386282e-10,1488117819.1729796
1.5067851479107632e-10,961725672.7875568
1.5045606936517187e-10,42163246.238019034
9.244256929121066e-10,421583531.60898817
3.6302208060136554e-10,323510771.6078553
7.368446359847914e-11,1399137655.8359244
4.969580107476557e-11,444237458.9278543
8.13151347433797e-10,729035676.3391278
7.421188144444515e-10,1213263292.5683725
3.79248546666938e-10,961428628.9894699
7.171593647539258e-10,112306879.16574821
8.603129542649095e-10,799044244.7987875
1.7329217664019894e-10,1357538433.871571
6.143290550343042e-10,90819501.57990581
2.919088863077958e-10,1334236423.375961
8.407795300794173e-10,1312365802.9115226
7.136904072406105e-10,231259864.60119227
6.356701512885302e-10,645291069.9250768
1.658942901520223e-10,1483244341.5594456
5.2354176207851656e-11,883787396.4513057
6.881508475215604e-11,1227296583.1604838
3.8657463107414696e-11,1520241872.8683786
6.467199709962857e-10,262263940.91156366
3.582865070816763e-10,613117403.4915214
8.265896238180691e-10,358252961.6528393
9.552633919516074e-10,877274183.2759262
1.8047940872145008e-10,608458437.3995385
3.05610482262505e-11,978359105.2498276
5.974188327446584e-11,805826914.8439016
9.362161485821147e-10,833358671.4893312
6.289459250213928e-10,31278224.18698267
2.7675716177809597e-10,1638017475.3183973
6.099925120429066e-10,84857290.38949995
4.10826040161271e-10,901543047.498974
6.142351884532116e-11,509802093.3288469
4.4733569659417995e-11,850305595.7453759
8.346080254644655e-10,1326961243.2757134
8.247166251082844e-10,1065792927.6906837
1.6053616103198355e-10,522428342.33523446
5.854950119108137e-10,299517829.32070035
6.91360545825039e-10,219371113.7637133
3.7629652508786107e-10,1503473601.125927
1.8089854141362905e-10,1166087169.5945477
7.354977741724979e-10,297038784.5935089
5.017129839722336e-10,1932342133.590761
1.6319670252290154e-10,1539020952.3785806
5.171822214668267e-10,1068051569.1375171
2.6971870829698455e-10,795153329.1522743
3.8815374072973797e-10,1991312162.0741155
7.983477534272732e-10,419937348.0566801
3.5752717896426193e-10,753477114.9401957
9.210198766542994e-10,967350278.2292799
4.89689236139654e-10,987863319.6832179
1.4736839389065315e-10,936625415.9801662
6.105003444528101e-11,1186008488.0216525
8.145829672092965e-10,1002454347.9454138
